Strouse Cat ID,Item Name/Number,Vendor Name/Code,Primary Units Type,Primary Units Type ID,Department,Location,Track Landed Cost,Costing Method,Cost Category,Purchase Description,Use Bin,Purchase Price,Vendor 1 Name,Vendor 1 Id,Vendor 1 Subsidiary,Vendor 1 Preferred,Vendor 1 Purchase Price,Bin Number,Preferred (Per Location),COGS Account,Asset Account,Income Account,Tax Schedule
22828,D11261262-W4,D11261262,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - 2mil Kapton ,TRUE,0,3M Electronics Materials,3627,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22834,54 lb. C1S S0-W10,54 lb. C1S S0,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Easy Release C1S Liner,TRUE,0.034908,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.034908,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22835,1567-W48,1567,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"1567, Double coated polyester, medical grade",TRUE,3.557929825,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,3.557929825,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22836,F9469PC-W2.18,F9469PC,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,5 mil Adhesive Transfer Tape (Printed Liner),TRUE,0.354162699,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.354162699,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22837,F9469PC-W2.17,F9469PC,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,5 mil Adhesive Transfer Tape (Printed Liner),TRUE,0.3525381,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.3525381,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22838,54385-W3.75 - CatID-22838,54385,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Bright Silver Foil- BRT SLV FOIL/C2500/40#SC with C4500 adhesive ,TRUE,0.034560825,Fasson / Avery Dennison Label & Packaging Materials     (acct. 5387),3246,The Strouse Corporation,TRUE,0.034560825,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22840,PP-800-W32.6,PP-800,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Black Strapping Tape,TRUE,0.333333333,Adhesive Tape Products,3237,The Strouse Corporation,TRUE,0.333333333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22843,33515-W46.25,33515,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Vinyl  Tape - Gray (0.015"")",TRUE,7.864,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,7.864,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22844,365-W7.22,365,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3M(TM) Thermosetable Glass Cloth Tape 365,TRUE,2.094777778,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,2.094777778,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22847,78 lb. C1S S75-W40,78 lb. C1S S75,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,4.4 mil 78 lb. Tight Release C1S Liner,TRUE,0.18624,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.18624,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22848,505FDA-W60,505FDA,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"BOPP, Clear, Film",TRUE,0.15264,Avery Dennison  (Formerly know as ACPO Ltd.),3300,The Strouse Corporation,TRUE,0.15264,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22850,SPR4L5400GG-W36,SPR4L5400GG,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"LDPE, Protective film, Rubber adhesive",TRUE,0.242524756,"Pregis PolyMask, Inc.",4045,The Strouse Corporation,TRUE,0.242524756,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22854,C0569-W5.5,C0569,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - BHB Reagent Membrane,TRUE,0,StanBio Laboratory LP EKF Diagnostics,3629,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22856,468MP-W11.9062,468MP,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, 200MP, 58#PCK",TRUE,0.783504579,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.783504579,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22857,Q100 (FRA-3307)-W3.6,Q100 (FRA-3307),Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil Clear Polyester S1S Premium Release Liner,TRUE,0.023518182,Fox River Associates,4046,The Strouse Corporation,TRUE,0.023518182,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22858,Q100 (FRA-3307)-W3.68,Q100 (FRA-3307),Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil Clear Polyester S1S Premium Release Liner,TRUE,0.024016,Fox River Associates,4046,The Strouse Corporation,TRUE,0.024016,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22863,9091010-W12,9091010,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil uncoated LDPE ,TRUE,0.666666667,"Pregis PolyMask, Inc.",4045,The Strouse Corporation,TRUE,0.666666667,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22865,462 Melinex-W4,462 Melinex,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Melinex 462, .002"", Tekra Part# 19336950",TRUE,0.033262844,"TEKRA - a Division of EIS, Inc.",3309,The Strouse Corporation,TRUE,0.033262844,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22867,1522-W4.8125,1522,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,6.3 mil D/C polyethylene with 80 lb. BK liner,TRUE,0.322943056,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.322943056,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22873,78 lb. C1S BG40-W18.25,78 lb. C1S BG40,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,4.4 mil 78 lb. Medium Release C1S Liner ,TRUE,0.078183,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.078183,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22875,966-W10.875,966,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Adhesive Transfer,TRUE,0.809555556,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.809555556,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22883,FKM-04-W10.1,FKM-04,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - Foam ,TRUE,0,"Cri-Tech, Inc",3816,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22885,AG640-W8.75,AG640,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - Gel ,TRUE,0,Johnson Medtech,3658,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22886,2 White EVA - Palziv-W6,2 White EVA - Palziv,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Foam, 0.5"" Thick, 2 White EVA - Manufactured by Palziv",TRUE,0.784,Rubberlite,3303,The Strouse Corporation,TRUE,0.784,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22890,2 White EVA - Palziv-W6.75,2 White EVA - Palziv,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Foam, 0.5"" Thick, 2 White EVA - Manufactured by Palziv",TRUE,0.784,Rubberlite,3303,The Strouse Corporation,TRUE,0.784,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22894,PP-800-W16.875,PP-800,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Black Strapping Tape,TRUE,0.172555556,Adhesive Tape Products,3237,The Strouse Corporation,TRUE,0.172555556,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22896,APR 1510-W56,APR 1510,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Adhesive, removable, APR1510",TRUE,1.604222222,Adhesive Applications,3312,The Strouse Corporation,TRUE,1.604222222,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22898,92-W2.5,92,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Polyimide Film Electrical Tape 92, Thermosetting Acrylic Adhesive",TRUE,0.625462963,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.625462963,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22899,RFID Tags-W1.102 - CatID-22899,RFID Tags,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,I00PADID9D25,TRUE,0.192377495,Identiv,3419,The Strouse Corporation,TRUE,0.192377495,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22902,4712Y-W6,4712Y,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, Rubber, Linered Yellow Vinyl Tape",TRUE,0.467303477,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.467303477,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22903,9425HT-W24,9425HT,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, D/C PET, 420/1050, 58# PCK",TRUE,4.600908333,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,4.600908333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22908,4712G-W6,4712G,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, Rubber, Linered GREEN Vinyl Tape",TRUE,0.420851319,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.420851319,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22913,PS55-W5.5,PS55,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Paper Unprinted ,TRUE,0.125240146,Nelipak healthcare packing ,3846,The Strouse Corporation,TRUE,0.125240146,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22914,35709-G-W5.5,35709-G,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Film 12/50 Polyplex Unprinted ,TRUE,0.0808,Nelipak healthcare packing ,3846,The Strouse Corporation,TRUE,0.0808,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22915,35709-G-W8,35709-G,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Film 12/50 Polyplex Unprinted ,TRUE,0.103289896,Nelipak healthcare packing ,3846,The Strouse Corporation,TRUE,0.103289896,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22916,PS55-W8,PS55,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Paper Unprinted ,TRUE,0.164800079,Nelipak healthcare packing ,3846,The Strouse Corporation,TRUE,0.164800079,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22917,3073-W2.83,3073,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Recycled Corrugate Box Sealing Tape 3073, Clear",TRUE,0.030131707,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.030131707,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22918,850BLK-W1,850BLK,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"850, Tape, PET 1.9 mil Black",TRUE,0.201893519,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.201893519,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22919,9472LE-W24.25,9472LE,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, 300LSE, 58# PCK",TRUE,2.119363889,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,2.119363889,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22920,78 lb. C1S S75-W7.125,78 lb. C1S S75,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,4.4 mil 78 lb. Tight Release C1S Liner,TRUE,0.035739,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.035739,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22922,10337,10337,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,Tape Dispenser ,TRUE,,Staples,3260,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22923,S-11077,S-11077,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"24 x 16 x 24"" 2 Mil Gusseted Poly Bags 250/carton	",TRUE,,ULINE,3330,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22932,78 lb. C1S BG40-W2.56,78 lb. C1S BG40,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,4.4 mil 78 lb. Medium Release C1S Liner,TRUE,0.01096704,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.01096704,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22934,RE-5-W3,RE-5,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil clear TC PET/RE-5(4#) /40# liner,TRUE,0.05202069,3 Sigma Corporation,3610,The Strouse Corporation,TRUE,0.05202069,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22938,FRA 3306 S1S-W4 - CatID-22938,FRA 3306 S1S,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil PET Liner, FRA 3306, S1S Medium release",TRUE,0.021121212,Fox River Associates,4046,The Strouse Corporation,TRUE,0.021121212,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22942,FRA 312 (Q200)-W54.33,FRA 312 (Q200),Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil Clear Polyester S1S Easy - Medium Release Liner,TRUE,0.3,Fox River Associates,4046,The Strouse Corporation,TRUE,0.3,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22943,Q300-W56,Q300,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil Clear Polyester S1S Medium Release Liner,TRUE,0.3145,Fox River Associates,4046,The Strouse Corporation,TRUE,0.3145,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22944,Q300-W25,Q300,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,2 mil Clear Polyester S1S Medium Release Liner,TRUE,0.1461,Fox River Associates,4046,The Strouse Corporation,TRUE,0.1461,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22946,78 lb. C1S BG0-W6,78 lb. C1S BG0,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,4.4 mil 78 lb. Easy Release C1S Liner - LOG,TRUE,0.0257,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.0257,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22953,9576-W6.156,9576,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Double Coated Tape Clear, 4 mil",TRUE,0.458700813,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.458700813,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22955,1524-W12,1524,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"1524, polyester fiber filled transfer adhesive, 2.5 mils, 54# liner",TRUE,1.048983407,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.048983407,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22957,9816M-W8,9816M,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"3.5 mil Double Coated Tape, Rubber Adhesive on 74# Kraft Liner",TRUE,0.2514,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.2514,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22959,PT1100-W11.811,PT1100,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Acrylic Foam Tape ,TRUE,4.076111111,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,4.076111111,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22960,78 lb. C1S-W48,78 lb. C1S,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,4.5 mil C1S Silicone Medium Release Liner (not clay coated),TRUE,0.23,The Griff Network,3251,The Strouse Corporation,TRUE,0.23,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22961,6A White Volara/PSA-60-W60,6A White Volara/PSA-60,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Foam .063"" thick, 6A, white volara /with PSA-60",TRUE,2.655761905,Rubberlite,3303,The Strouse Corporation,TRUE,2.655761905,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22970,54 lb. C1S S0-W2.65,54 lb. C1S S0,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Easy Release C1S Liner,TRUE,0.00925,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.00925,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22971,827 Clear-W4,827 Clear,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"827, PE film tape, Rubber adhesive,
Clear ",TRUE,0.141,Berry Global,3254,The Strouse Corporation,TRUE,0.141,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22972,93375K607-W1,93375K607,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Multipurpose Neoprene Foam Strip with Adhesive-Back, Soft, 1/32"" thick",TRUE,3.135,McMaster-Carr,3281,The Strouse Corporation,TRUE,3.135,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22975,33515-W10.75,33515,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Vinyl  Tape - Gray (0.015"")",TRUE,1.828,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,1.828,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22979,9425HT-W11.625,9425HT,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, D/C PET, 420/1050, 58# PCK",TRUE,2.709344444,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,2.709344444,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22981,8427-002000-W2,8427-002000,"Each (Use for Boxes, Bags, Cores, Cases)",3,Operations,Strouse-HQ,,Average,Default Cost Category,"1.035"" ID, 0.125"" REX Tape, White liner, Parch cover.",TRUE,,"Yazoo Mills, Inc.",3272,The Strouse Corporation,TRUE,,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22982,35-W0.75 - CatID-22982,35,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"35, 3M GREY,  Electrical Grade Vinyl",TRUE,0.060419697,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.060419697,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22985,1280 - CatID-22985,1280,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Circuit Plating Tape 1280 Red, 4.2 mil",TRUE,0.045014815,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.045014815,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22989,401+-W2.625,401+,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Performance Masking  401+,TRUE,0.080489198,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.080489198,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22991,2132-W5.438,2132,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Double Coated Foam 1/32"" Rubber",TRUE,0.349118827,Avery Dennison-Specialty Tape Division,3239,The Strouse Corporation,TRUE,0.349118827,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22992,467MPF-W3.75,467MPF,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 200, 2 mil PET liner.",TRUE,0.294770642,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.294770642,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22993,467MPF-W3.93,467MPF,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 200, 2 mil PET liner.",TRUE,0.204920571,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.204920571,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22994,467MPF-W3.82,467MPF,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 200, 2 mil PET liner.",TRUE,0.199184881,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.199184881,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22995,467MPF-W3.8,467MPF,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 200, 2 mil PET liner.",TRUE,0.198148148,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.198148148,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22997,5319-W35.4,5319,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Double sided Foam tape, Acrylic,Black, 25 mil",TRUE,4.166666667,AFTC USA Inc.,3393,The Strouse Corporation,TRUE,4.166666667,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22998,4611-W6,4611,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"45 mil, D/C Grey Acrylic, VHB ",TRUE,3.466561111,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,3.466561111,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
22999,8898 Ivory-W0.944,8898 Ivory,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Strapping Tape 8898, Ivory, 24 mm x 55 m, 4.6 mil, 36 rolls per case",TRUE,0.009333333,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.009333333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23001,FM01860N-W6,FM01860N,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Polyester, Removable Label Material",TRUE,0.18139308,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.18139308,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23004,8891-W5.25,8891,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"PREPRINTED, 2.5 mil 42# Easy Release Liner - PRODIGAL SON VENTURES",TRUE,0.018018,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.018018,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23005,9469PC-W37,9469PC,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Adhesive Transfer Tape, Transparent, 5 mil, ",TRUE,7.4897,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,7.4897,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23006,9469PC-W23,9469PC,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Adhesive Transfer Tape, Transparent, 5 mil, ",TRUE,4.655761111,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,4.655761111,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23010,468MP-W2.9,468MP,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"5 mil, 200MP, 58#PCK",TRUE,0.195642857,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.195642857,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23011,MD-1320-60NL-54-W7.71,MD-1320-60NL-54,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Adhesive, double coated, medical, rubber based adhesive.",TRUE,0.11312225,Coating & Converting Technologies,4042,The Strouse Corporation,TRUE,0.11312225,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23012,467MP-W16,467MP,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"2 mil, 200MP, 58# PCK",TRUE,0.926247593,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.926247593,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23016,T9EXPPA0010W00M-W11,T9EXPPA0010W00M,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,CSM - MMM0.1 Membrane,TRUE,0,Google/Fitbit LLC,3749,The Strouse Corporation,TRUE,0,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23019,Nomex 410-W3.875,Nomex 410,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Nomex 410, 2 mil, Insulation paper, high inherent dielectric strength, mechanical toughness, flexibility & resilience",TRUE,0.246913556,"Electrolock, Inc.",3646,The Strouse Corporation,TRUE,0.246913556,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23020,GPM-63-W55.5,GPM-63,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Masking Tape, 5 mil utility",TRUE,0.383333333,Adhesive Tape Products,3237,The Strouse Corporation,TRUE,0.383333333,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23023,5419-W4,5419,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,Low Static Polyimide Film Tape,TRUE,2.204884259,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,2.204884259,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23024,9907T-W5,9907T,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,"Tape, Tan Elastic Nonwoven , 55# Liner",TRUE,0.56819439,"3M Company, Inc. Converter Markets",3141,The Strouse Corporation,TRUE,0.56819439,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23025,54 Lb. C2S BG0/BG0-W6.75,54 Lb. C2S BG0/BG0,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,3.2 mil 54 lb. Easy Release Liner C2S BG0/BG0(Easy/Easy),TRUE,0.0305046,"Channeled Resources, Inc. (GMC Coatings)",3277,The Strouse Corporation,TRUE,0.0305046,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
23028,BFI4170-0003-W12,BFI4170-0003,Length Units,,Operations,Strouse-HQ,,Average,Default Cost Category,4170 White treated outside SWS Film (opacity),TRUE,0.0525,Bostik Inc. ,3376,The Strouse Corporation,TRUE,0.0525,,,5000 Cost of Goods,300000 Sales,13100 Inventory Asset,FALSE
