Type,tranid,entity,Vendor Internal Id,reference no,terms,Currency,exchangerate,duedate,postingperiod,subsidiary,memo,trandate,purchaseItemline_itemRef,purchaseItemline_quantity,purchaseItemLine_rate,usertotal,purchaseItemLine_location
Bill,157284342,ULINE,,157284342,2,US Dollar,1.00,01/05/2023,Dec 2022,Sullivan Process Controls,,12/6/2022,Open AP Item,1,306.89  ,306.89  ,5
Bill,157331703,ULINE,,157331703,2,US Dollar,1.00,01/06/2023,Dec 2022,Sullivan Process Controls,,12/7/2022,Open AP Item,1,358.85  ,358.85  ,5
Bill,157695036,ULINE,,157695036,2,US Dollar,1.00,01/14/2023,Dec 2022,Sullivan Process Controls,,12/15/2022,Open AP Item,1,545.13  ,545.13  ,3
Bill,157989129,ULINE,,157989129,2,US Dollar,1.00,01/14/2023,Dec 2022,Sullivan Process Controls,,12/15/2022,Open AP Item,1,81.53  ,81.53  ,3
Bill,157989035,ULINE,,157989035,2,US Dollar,1.00,01/21/2023,Dec 2022,Sullivan Process Controls,,12/22/2022,Open AP Item,1,225.72  ,225.72  ,3
Bill,158068964,ULINE,,158068964,2,US Dollar,1.00,01/27/2023,Dec 2022,Sullivan Process Controls,,12/28/2022,Open AP Item,1,148.84  ,148.84  ,3
Bill,0000X40605472,UPS.H,,0000X40605472,23,US Dollar,1.00,11/28/2022,Nov 2022,Sullivan Process Controls,,11/19/2022,Open AP Item,1,954.67  ,954.67  ,3
Bill,000000X40605502,UPS.H,,000000X40605502,20,US Dollar,1.00,12/19/2022,Dec 2022,Sullivan Process Controls,,12/10/2022,Open AP Item,1,"1,243.17  ","1,243.17  ",3
Bill,000000R26488502,UPS.H,,000000R26488502,20,US Dollar,1.00,12/19/2022,Dec 2022,Sullivan Process Controls,,12/10/2022,Open AP Item,1,196.94  ,196.94  ,3
Bill,000000X40605502,UPS.H,,000000X40605502,20,US Dollar,1.00,12/19/2022,Dec 2022,Sullivan Process Controls,,12/10/2022,Open AP Item,1,195.19  ,195.19  ,5
Bill,0000X40605522,UPS.H,,0000X40605522,20,US Dollar,1.00,01/02/2023,Dec 2022,Sullivan Process Controls,,12/24/2022,Open AP Item,1,581.06  ,581.06  ,3
Bill,0000X40605522,UPS.H,,0000X40605522,20,US Dollar,1.00,01/02/2023,Dec 2022,Sullivan Process Controls,,12/24/2022,Open AP Item,1,209.21  ,209.21  ,5
Bill,0000X40605532,UPS.H,,0000X40605532,20,US Dollar,1.00,01/09/2023,Dec 2022,Sullivan Process Controls,,12/31/2022,Open AP Item,1,457.04  ,457.04  ,3
Bill,0000X40605532,UPS.H,,0000X40605532,20,US Dollar,1.00,01/09/2023,Dec 2022,Sullivan Process Controls,,12/31/2022,Open AP Item,1,91.44  ,91.44  ,5
Bill,0000X40605472,UPS.V,2379,0000X40605472,20,US Dollar,1.00,11/28/2022,Nov 2022,Sullivan Process Controls,,11/19/2022,Open AP Item,1,10.98  ,10.98  ,4
Bill,000000X40605502,UPS.V,,000000X40605502,20,US Dollar,1.00,12/19/2022,Dec 2022,Sullivan Process Controls,,12/10/2022,Open AP Item,1,29.18  ,29.18  ,3
Bill,000000R26488502,UPS.V,2379,000000R26488502,20,US Dollar,1.00,12/19/2022,Dec 2022,Sullivan Process Controls,,12/10/2022,Open AP Item,1,10.92  ,10.92  ,4
Bill,0000R26488522,UPS.V,2379,0000R26488522,20,US Dollar,1.00,01/02/2023,Dec 2022,Sullivan Process Controls,,12/24/2022,Open AP Item,1,10.90  ,10.90  ,4
Bill,75974,VALVE PARTS USA,,75974,2,US Dollar,1.00,12/23/2022,Nov 2022,Sullivan Process Controls,,11/23/2022,Open AP Item,1,86.40  ,86.40  ,3
Bill,75975,VALVE PARTS USA,,75975,2,US Dollar,1.00,12/23/2022,Nov 2022,Sullivan Process Controls,,11/23/2022,Open AP Item,1,86.40  ,86.40  ,3
Bill,P326003,VICTORIA COUNTY TAX OFFICE,2387,P326003,2,US Dollar,1.00,01/31/2023,Oct 2022,Sullivan Process Controls,,10/31/2022,Open AP Item,1,"10,558.78  ","10,558.78  ",4
Bill,996405001-12,VICTORIA ELECTRIC COOP,2388,996405001-12,21,US Dollar,1.00,01/16/2023,Dec 2022,Sullivan Process Controls,,12/27/2022,Open AP Item,1,"2,156.40  ","2,156.40  ",4
Bill,070051204-12,VICTORIA UTILITY BILLING OFFICE,2389,070051204-12,1,US Dollar,1.00,12/30/2022,Dec 2022,Sullivan Process Controls,,12/15/2022,Open AP Item,1,40.89  ,40.89  ,4
Bill,10008-12,"VILLAGE WATER SYSTEMS, INC.",,10008-12,2,US Dollar,1.00,01/12/2023,Dec 2022,Sullivan Process Controls,,12/13/2022,Open AP Item,1,59.75  ,59.75  ,3
Bill,10009-12,"VILLAGE WATER SYSTEMS, INC.",,10009-12,2,US Dollar,1.00,01/12/2023,Dec 2022,Sullivan Process Controls,,12/13/2022,Open AP Item,1,29.28  ,29.28  ,3
Bill,6369281-2848-8,WASTE MANAGEMENT CORP,2394,6369281-2848-8,2,US Dollar,1.00,01/27/2023,Dec 2022,Sullivan Process Controls,,12/28/2022,Open AP Item,1,129.52  ,129.52  ,4
Bill,PSI0012359,WILLIAMS VALVE CORP,2403,PSI0012359,2,US Dollar,1.00,12/09/2022,Dec 2022,Sullivan Process Controls,,12/1/2022,Open AP Item,1,250.00  ,250.00  ,4
Bill,3660048,XEROX FINANCIAL SERVICES,2408,3660048,21,US Dollar,1.00,12/31/2022,Dec 2022,Sullivan Process Controls,,12/11/2022,Open AP Item,1,114.95  ,114.95  ,4
Bill,3698369,XEROX FINANCIAL SERVICES,,3698369,21,US Dollar,1.00,01/17/2023,Dec 2022,Sullivan Process Controls,,12/28/2022,Open AP Item,1,129.50  ,129.50  ,6
Bill,3698368,XEROX FINANCIAL SERVICES,,3698368,21,US Dollar,1.00,01/17/2023,Dec 2022,Sullivan Process Controls,,12/28/2022,Open AP Item,1,109.89  ,109.89  ,3
